t_s,true_n_m,true_e_m,true_vn_mps,true_ve_mps,true_alt_m,roll_rad,pitch_rad,yaw_rad,gyro_x_radps,gyro_y_radps,gyro_z_radps,acc_x_mps2,acc_y_mps2,range_m,of_dt_s,of_integrated_x_rad,of_integrated_y_rad,of_integrated_xgyro_rad,of_integrated_ygyro_rad,of_integrated_zgyro_rad,of_quality,texture_class,light_lux,gps_available,gps_vn_mps,gps_ve_mps
3.95,0.37402541956199437,0.43793274004156807,0.09964055284343791,0.07818060998032514,1.12295515253912,0.019289749493216803,-0.027690213580553888,0.07849584062712996,0.0033891347675335487,-0.0013003448091272881,0.024525472674795677,-0.019583788896051488,0.1567977445273068,1.1117949493170995,,,,,,,,textured_floor,448.1269869797382,1,0.1711338591951151,0.1837036323978115
3.96,0.37501842400830826,0.4387106848857916,0.09930044463139195,0.07779448442235616,1.1228606570135145,0.01929408758964531,-0.027696247888487874,0.07868083799716792,-0.007598240076548794,-0.0015135084103269079,0.020001801568763328,0.03009397143097467,-0.12579647337186445,1.1109350537948364,0.04,-0.0013703979870707352,0.0025575880051724002,-0.00030392960306195176,-6.054033641307632e-05,0.0008000720627505332,215.943847414328,textured_floor,436.9875015451823,1,0.10832444711516928,0.17027526902534185
3.97,0.37600802034861597,0.4394847549131245,0.09895963403077299,0.0774070027332903,1.1227658079165628,0.019295949365226037,-0.027700443487214572,0.07886573268308548,-0.0038052996358610702,-0.003216793032898969,0.023341359070465778,-0.012450535902031486,-0.10683399032283716,1.1343840253965642,,,,,,,,textured_floor,475.03850925771246,1,0.016171936400111483,0.07572449733364836
3.98,0.37699420183957216,0.44025493662794746,0.0986181490956218,0.07701817148229419,1.1226706191989295,0.01929527976772223,-0.027702823142742528,0.07905052444358186,-0.0050814035745128765,-0.0001232145756029346,0.017888577453525026,0.011549759453856508,-0.0504420262878836,1.1406566724139395,,,,,,,,textured_floor,453.56749495702985,1,0.10142896609351917,0.09184443588084822
3.99,0.3779769620180812,0.44102121660068533,0.09827601785089626,0.07662799727379002,1.1225751048151853,0.019292024327040608,-0.02770340986204635,0.07923521303749058,-0.007585717832469162,-0.0007058330135594535,0.022941113177692974,-0.08729445235531516,-0.1169345563949691,1.1240957609494475,,,,,,,,textured_floor,454.4016304112124,1,0.06417620503016612,0.05394884281099532
4.0,0.3789562947009857,0.44178358146815816,0.09793326829045493,0.07623648674728556,1.122479278722912,0.01928612917360292,-0.027702226887312595,0.07941979822377983,0.0027930964091276724,0.000969681607739701,0.018854686066184723,-0.04535188456988651,0.02145151487378092,1.1050216910794632,0.04,-0.0023464977546594932,0.0028644788542751065,0.0001117238563651069,3.8787264309588044e-05,0.0007541874426473889,217.33700072145874,textured_floor,450.7388812932914,1,0.12450068643355158,0.007812844572339175
4.01,0.37993219398473616,0.4425420179339302,0.09758992837504382,0.07584364657720304,1.122383154881809,0.01927754105655151,-0.027699297690140522,0.07960427976155272,0.007278996829497475,-0.0052635743254895034,0.022833657817889434,-0.015300472512258564,-0.09215066030784452,1.124840119099691,,,,,,,,textured_floor,455.6444788814869,1,0.12155304052996307,0.08154108287176501
4.0200000000000005,0.380904654245039,0.44329651276865734,0.09724602603028647,0.07544948347270677,1.1222867472527989,0.019266207361783264,-0.027694645965699347,0.07978865741004772,-0.0023039363560274544,0.0006406836441764254,0.023230199771881174,0.03454291732616371,0.0028176369100497076,1.1473118377138385,,,,,,,,textured_floor,456.15702735742303,1,0.05854276949715754,0.0903694494489706
4.03,0.38187367013648577,0.44404705281043266,0.09690158914467742,0.07505400417753,1.1221900697971328,0.019252076129806884,-0.027688295626843037,0.07997293092863872,0.0018610622432039506,0.005769370318159683,0.02128793646271191,-0.0626526698649732,-0.15595260823351204,1.1094000817802456,,,,,,,,textured_floor,439.7220424127532,1,0.018420924547402948,0.13822781098393333
4.04,0.38283923659216157,0.44479362496513064,0.09655664556757909,0.07465721546980034,1.1220931364754976,0.019235096073418032,-0.027680270798183974,0.08015710007683564,0.004095524539772976,0.004661184974541762,0.015445332819839739,0.010488770639145967,-0.19427785360590366,1.1196290414680479,0.04,-0.004760951079718006,0.0018749891045637553,0.00016382098159091905,0.0001864473989816705,0.0006178133127935896,241.0576434088939,textured_floor,424.68279265161675,1,0.0690688468269495,0.11056558675423457
4.05,0.38380134882323386,0.44553621620674927,0.09621122310722242,0.0742591241618644,1.1219959612471195,0.019215216595187084,-0.027670595810126875,0.08034116461428457,-0.0013020866324432727,0.0011407873716174162,0.016719035506615673,-0.05252016889149085,-0.06816349769545824,1.1251648103641148,,,,,,,,textured_floor,430.08871049989136,1,0.1891985762901498,0.015226852147277259
4.0600000000000005,0.3847600023185209,0.4462748135777504,0.09586534952871141,0.07385973710011139,1.1218985580688736,0.019192387804754546,-0.02765929519286416,0.08052512430076815,-0.002534055222577798,0.01145977939853819,0.021399735345648818,-0.04070212046168515,-0.17543820041173294,1.1405198882870573,,,,,,,,textured_floor,425.83945374567406,1,0.0254368842285244,-0.04847446744831835
4.07,0.38571519284404127,0.4470094041893984,0.0955190525520316,0.07345906116479547,1.1218009408943872,0.01916656053592873,-0.02764639367033411,0.0807089788962058,-0.003717823769654187,-0.0009404612836373355,0.02195403460919808,0.03501986490131397,0.07139155977977507,1.1161536845415698,,,,,,,,textured_floor,452.923680150656,1,0.13899582573982144,0.05480583439260614
4.08,0.38666691644254186,0.44773997522209696,0.09517235985006246,0.07305710326985726,1.1217031236731478,0.01913768636358083,-0.027631916154143253,0.08089272816065414,-0.0008919102510023219,0.0011786084727269624,0.019003208466960166,-0.19082663360514063,-0.17256611607342523,1.1312605424307498,0.04,-0.0014186113691874117,0.004092521557702709,-3.567641004009288e-05,4.7144338909078496e-05,0.0007601283386784066,218.92410349403065,textured_floor,437.7528277873935,1,0.13108431866369671,-0.003529395622702061
4.09,0.38761516943300783,0.4484665139257244,0.09482529904659424,0.07265387036274408,1.12160512034961,0.019105717620332287,-0.02761588773745408,0.08107637185430723,0.00014482867256918573,-0.004122936722695972,0.01710991432597863,-0.13513697412594014,-0.13330815699286708,1.1447641876847214,,,,,,,,textured_floor,464.70150539940124,1,0.061721573205806596,0.0669260815120792
4.1,0.38855994841015135,0.44918900761996666,0.09447789771434917,0.07224936942422949,1.121506944862303,0.019070607413029607,-0.02759833368883956,0.08125990973749692,-0.0018231794423811407,0.00021587332097321773,0.01911404093981344,-0.15002864675392114,-0.017314515669994694,1.1015728627133532,,,,,,,,textured_floor,453.60994016559704,1,0.04389870086610303,0.09967779771833885
4.11,0.3895012502438814,0.449907443694649,0.09413018337300705,0.07184360746823139,1.1214086111429373,0.01903230963900153,-0.027579279446105873,0.08144334157069316,-0.0022815682435095123,0.009130410455218882,0.01722396617086613,-0.2181749795607595,-0.09742360425228433,1.1040326894778771,,,,,,,,textured_floor,422.4686864403548,1,0.12976684478856215,0.09213640105982664
4.12,0.3904390720787537,0.45062180961006526,0.09378218348723573,0.07143659154162965,1.1213101331155142,0.018990779002094067,-0.027558750610084542,0.08162666711450425,-0.004521742130993715,0.0006634006566486237,0.017235582039873326,-0.08577597314764415,-0.17209540261080772,1.122192505626594,0.04,-0.0026204837232198805,0.004453939669730832,-0.00018086968523974858,2.653602626594495e-05,0.000689423281594933,222.39333577446345,textured_floor,443.84276438407085,1,0.09210150786580314,0.045271795637576384
4.13,0.3913734113334009,0.4513320928973061,0.09343392546472605,0.07102832872408202,1.1212115246954346,0.01894597102847829,-0.027536772938395338,0.0818098861296773,-0.011018664093672696,-0.0038424112274734043,0.026156696994805093,0.02841350792553042,0.11246339815463423,1.1382032532115265,,,,,,,,textured_floor,418.1572896953894,1,0.06323018500537286,0.09642897617781712
4.14,0.3923042656999433,0.4520382811585845,0.0930854366542321,0.0706188261278397,1.1211127997886075,0.018897842082226435,-0.027513372339181528,0.08199299837709835,-0.0013902168363101567,0.005897899212020991,0.0164039263552557,-0.05435557903769338,-0.13097329920696424,1.12838960579449,,,,,,,,textured_floor,432.8369412630081,1,0.12138263989442655,0.15551109650173825
4.15,0.3932316331433795,0.4527403620675601,0.09273674434361626,0.07020809089756153,1.121013972290561,0.01884634938065156,-0.02748857486481849,0.08217600361779286,-0.010458054119464464,0.004105122648042641,0.02032631568427722,-0.015762565999023287,-0.06665156834480698,1.139342141977661,,,,,,,,textured_floor,442.6459696681887,1,0.1902980739582153,0.09540521947545194
4.16,0.3941555119009585,0.4534383233696614,0.09238787575789964,0.06979613021012718,1.1209150560855519,0.018791451009406334,-0.027462406705597377,0.08235890161292585,-0.003184629597422414,0.006006618335773506,0.018896122371546434,0.0555334334127615,-0.06779418044341598,1.0976624392760985,0.04,-0.0027894480686414197,0.004221896909802222,-0.00012738518389689656,0.00024026473343094026,0.0007558448948618573,196.61798241217218,textured_floor,435.81952251875657,1,0.16676760304979252,0.09293991668533638
4.17,0.39507590048153163,0.4541321528824059,0.09203885805731774,0.06938295127444966,1.1208160650456787,0.018733105937336247,-0.027434894183385045,0.0825416921238024,-0.002985902316192338,0.0016289437038182384,0.013367476312748695,0.07459544956248584,0.005658634125742641,1.1282815169546858,,,,,,,,textured_floor,478.2737480884215,1,0.09974897937514011,0.03822380426269166
4.18,0.39599279766488543,0.4548218384957188,0.09168971833538168,0.06896856133128634,1.1207170130299933,0.01867127403108305,-0.027406063745261583,0.0827243749118678,-0.010921221813076785,-0.001080884146008005,0.013218807752025913,-0.03716323759214544,-0.014284702285824312,1.0802901798689861,,,,,,,,textured_floor,461.23193374229015,1,-0.11112488488991863,0.08014167830091426
4.19,0.3969062025010549,0.45550736817224924,0.09134048361694494,0.06855296765304947,1.1206179138836143,0.01860591606943397,-0.027375941957137016,0.08290694973870798,-0.009145216845951688,0.0023409191832520887,0.01792760300513234,0.0766446130888919,-0.11752326297825844,1.1427949937208521,,,,,,,,textured_floor,445.0826611717261,1,0.07701243045337203,0.16152158163635422
4.2,0.39781611430961766,0.4561887299476854,0.09099118085627617,0.06813617754361562,1.1205187814368405,0.01853699375741243,-0.027344555497348363,0.08308941636604969,0.0014135817391640673,0.005419920290456754,0.010430461766552206,-0.024279480690626517,-0.07755111568551051,1.1406222991717978,0.04,-0.0027093573833858516,0.0035236749358949875,5.654326956656269e-05,0.00021679681161827018,0.00041721847066208826,215.20272664335337,textured_floor,471.4032557911883,1,0.03076786649990905,0.06603886062012401
4.21,0.398722532678969,0.45686591193106674,0.09064183693513737,0.06771819833813372,1.1204196295042679,0.01846446974010607,-0.027311931150238646,0.08327177455576094,-0.007752236010698718,0.0030336771211615936,0.02555200829709397,-0.0986461333357953,-0.06974396660786113,1.117760266198249,,,,,,,,textured_floor,435.38299171059737,1,0.0784312759978049,0.05004023663537175
4.22,0.39962545746557776,0.4575389023050951,0.09029247866086862,0.06729903740283286,1.1203204718839037,0.018388307616228006,-0.027278095799718995,0.08345402406985128,-0.01268074413668547,0.004994557064285449,0.01677304689413099,-0.0792082793849823,0.00822188120198171,1.0879408213955408,,,,,,,,textured_floor,445.01728209743703,1,0.06933827425413087,0.14208880282285719
4.23,0.40052488879322257,0.45820768932644335,0.08994313276447867,0.06687870213482847,1.1202213223562856,0.018308471951407123,-0.02724307642281551,0.08363616467047207,-0.004965449292357154,0.0014125126744732033,0.016435836219460313,-0.15009846883834455,-0.14526480945410852,1.1193497042468192,,,,,,,,textured_floor,462.80857349947735,1,0.0709934056658286,0.059168721604453405
4.24,0.40142082705220994,0.4588722613260627,0.08959382589874197,0.06645719996192805,1.1201221946835984,0.01822492829120382,-0.027206900083202125,0.08381819611991674,-0.011632139700315468,0.005374511020453663,0.02308993039805123,-0.10270288091882074,0.10954614199771456,1.1391274352627552,0.04,-0.0021367298223813717,0.004627033812075581,-0.00046528558801261875,0.00021498044081814653,0.0009235972159220492,245.62573391425195,textured_floor,433.26561708419206,1,0.15418049160390906,0.10445119718178209
4.25,0.402313272898573,0.45953260670948703,0.089244584636302,0.06603453834243556,1.1200231026087952,0.018137643173846668,-0.027169593924720917,0.08400011818062127,-0.016599303515664708,0.0037736901637025816,0.01762384701091743,-0.060287468122724425,-0.1127404862627714,1.1284861881475365,,,,,,,,textured_floor,460.2755230985092,1,0.07558123216805936,0.08118457103917343
4.26,0.40320222725325083,0.4601887139571366,0.0888954354677813,0.06561072476495514,1.119924059854718,0.018046584142686853,-0.027131185164891252,0.08418193061516434,-0.0072170925818380045,0.0010711461508209914,0.020779922976881512,0.03264936465275614,-0.05280834395230385,1.1499100055842009,,,,,,,,textured_floor,454.39175270508224,1,0.07262176400032504,0.09932965557267476
4.2700000000000005,0.40408769130124983,0.46084057162461856,0.08854640479989803,0.06518576674819376,1.1198250801232195,0.01795171975836619,-0.027091701088409307,0.08436363318626777,-0.013344697862704376,0.004560606832968329,0.015874413627388152,0.10603549452934152,-0.14500958632843874,1.1176261591937664,,,,,,,,textured_floor,458.8211481375023,1,0.11714204509546085,0.11807640273780741
4.28,0.40496966649078575,0.46148816834302614,0.08819751895358983,0.06475967184076323,1.1197261770942861,0.017853019610695416,-0.0270511690406391,0.08454522565679665,-0.008778518037480974,0.002557464781848776,0.018335463923526894,-0.142186627574076,-0.15616465079022057,1.1524218772886288,0.04,-0.0027394317805065917,0.0021703026288674323,-0.000351140721499239,0.00010229859127395104,0.0007334185569410757,231.2392861328409,textured_floor,476.9610627679448,1,0.02474713467350187,0.14403920228024922
4.29,0.40584815453240713,0.462131492819236,0.08784880416214376,0.06433244762098057,1.119627364425165,0.017750454330238776,-0.02700961642109675,0.08472670778975985,-0.013701960707082015,0.006673576057006178,0.022016597204197658,-0.00016929083030273878,-0.12236715882168209,1.0915291557684565,,,,,,,,textured_floor,456.83303265111886,1,0.06758453034167061,0.13076437464652962
4.3,0.40672315739810055,0.4627705338362027,0.08750028656933428,0.06390410169666837,1.119528655749489,0.017643995599601964,-0.02696707067692926,0.08490807934831021,-0.008013091513887113,0.007795483880315821,0.014684362214044972,-0.11481976137671895,-0.13015515503768654,1.1103697970486288,,,,,,,,textured_floor,451.8906045800282,1,0.005284884425918054,0.154220243218958
4.3100000000000005,0.40759467732037624,0.4634052802532523,0.08715199222756795,0.06347464170495365,1.1194300646764048,0.01753361616441946,-0.026923559296389017,0.08508934009574487,-0.010501294479749661,0.0064041948973712,0.02023146275832034,0.0064213782511535755,-0.08575372413698755,1.1022226888870632,,,,,,,,textured_floor,427.5396728441924,1,0.12451334590801974,0.051357436483987814
4.32,0.4084627167913366,0.4640357210063729,0.08680394709603546,0.06304407531206609,1.119331604789703,0.017419289844038496,-0.026879109802305998,0.0852704897955056,-0.02198806548200878,-0.002049472104631243,0.008443359616722657,-0.042016856897968025,-0.1310296798914798,1.132592586507172,0.04,-0.0014662908721419408,0.004026983953951704,-0.0008795226192803513,-8.197888418524972e-05,0.0003377343846689063,216.07571474743486,textured_floor,453.15427811197657,1,0.10069612185262425,-0.00631047613349571
4.33,0.4093272785617253,0.4646618451085043,0.0864561770388714,0.06261241021313507,1.1192332896469497,0.017300991541896002,-0.02683374974555838,0.08545152821117906,-0.010501579259829363,0.0007210721730718556,0.023160284639100692,-0.17797532935237692,0.002832952170587731,1.103274258654947,,,,,,,,textured_floor,442.800823764654,1,0.21057620948077765,0.056127325866558775
4.34,0.4101883656399585,0.46528364164982416,0.08610870782332146,0.06217965413198619,1.1191351327786179,0.017178697255585542,-0.026787506698543545,0.0856324551064972,-0.013589298077952235,0.002120767379625941,0.015861436106064043,0.04279054600330989,-0.11554816340514662,1.1364444883959168,,,,,,,,textured_floor,448.153079328108,1,-0.011911924019904735,0.2377016386810858
4.3500000000000005,0.4110459812911377,0.4659010997980335,0.08576156511791735,0.06174581482093666,1.119037147687224,0.01705238408661139,-0.02674040824865064,0.08581327024533748,-0.007166479719186409,0.0015659791630514563,0.01773328433348713,-0.07984104133312381,-0.12451234555039298,1.131534629452291,,,,,,,,textured_floor,442.8985060736405,1,0.14396708115542803,0.059143334552134844
4.36,0.4119001290360443,0.4665142087986394,0.08541477449065994,0.06131090006058994,1.1189393478464638,0.01692203024982655,-0.026692481991736055,0.08599397339172318,-0.01165761880691302,0.0026612482523787483,0.017672888786415618,-0.07411820484645285,-0.08454171128599947,1.123841706040964,0.04,-0.0032845029913808263,0.004600620417043056,-0.0004663047522765208,0.00010644993009514993,0.0007069155514566247,217.215269522594,textured_floor,457.3726895168432,1,-0.019791634377130968,-0.04745903720750759
4.37,0.41275081265011637,0.46712295797523573,0.08506836140720977,0.06087491765962933,1.1188417467003502,0.01678761508255186,-0.026643755525603465,0.08617456430982381,-0.010620928447633621,0.008612271308589659,0.01415404140144762,-0.11694902034273698,0.026226372532620196,1.1193308364254173,,,,,,,,textured_floor,435.14073091244325,1,0.025319784386311835,0.22380192139365543
4.38,0.41359803616240726,0.46772733672978184,0.08472235122908639,0.060437875454611004,1.1187443576623541,0.016649119053373636,-0.026594256443489662,0.0863550427639553,-0.016896728800829677,0.007781777656449573,0.013835689094777292,-0.0836715813243041,-0.03610661673737378,1.105125339927292,,,,,,,,textured_floor,453.18076188344537,1,-0.044019433884248726,0.07574622408771543
4.39,0.41444180385452606,0.4683273345428794,0.08437676921187535,0.05999978130975578,1.1186471941145462,0.01650652377061694,-0.026544012327557584,0.08653540851858033,-0.017625624147352636,0.0033648797356314744,0.02011630676955421,0.002944764159792966,-0.0613672808658501,1.1298285546960256,,,,,,,,textured_floor,434.3763954298556,1,0.08851852377630776,0.013417529630614065
4.4,0.4152821202595605,0.4689229409740468,0.08403164050344401,0.05956064311674038,1.118550269406742,0.01635981199049202,-0.026493050742398102,0.08671566133830876,-0.014980404609512783,0.007497829590753312,0.020292965399269454,-0.04638104068127381,-0.16813054063166638,1.1130560151200257,0.04,-0.004491065660261707,0.004644303630029406,-0.0005992161843805114,0.0002999131836301325,0.0008117186159707782,207.10084924755822,textured_floor,423.0189524710884,1,0.10039258443930506,-0.0068920189019433115
4.41,0.41611899016098214,0.4695141456619917,0.08368699014216571,0.05912046879448794,1.118453596855647,0.01620896762491153,-0.02644139922854185,0.08689580098789766,-0.016734276582990933,0.006513640530642267,0.01446720079881731,-0.004901036362141741,-0.144997906814724,1.1320490224373208,,,,,,,,textured_floor,444.87398454357805,1,0.06435516236018309,0.07161191365414665
4.42,0.41695241859153365,0.47010093832488126,0.0833428430551523,0.05867926628895694,1.1183571897440059,0.01605397574897571,-0.026389085295982495,0.08707582723225202,-0.010355214630544228,0.005131705297427609,0.020161197349251498,-0.002190242795980176,-0.15594772437015314,1.142894153104733,,,,,,,,textured_floor,456.958391991963,1,-0.04775816235559713,0.10788532630238859
4.43,0.41778241083209855,0.47068330876061054,0.08299922405649598,0.05823704357293039,1.1182610613197532,0.01589482260812384,-0.02633613641771299,0.08725573983642465,-0.01673728243621471,0.009918162445744587,0.020217143368528333,0.07456144456517516,0.05078004372148027,1.115686603428323,,,,,,,,textured_floor,438.34507190573277,1,0.05104775486989041,0.10297774078277806
4.44,0.4186089724105538,0.4712612468470686,0.08265615784551954,0.057793808645803246,1.1181652247951654,0.01573149562494928,-0.026282580023276006,0.08743553856561675,-0.021441247122312476,0.0027394610394479873,0.016461291049048293,-0.05845938986219426,-0.01141555290146161,1.1400267959150985,0.04,-0.0021751876270838114,0.0023512292938191394,-0.000857649884892499,0.0001095784415779195,0.0006584516419619317,211.85832021745,textured_floor,452.04885986075215,1,0.09040868531442334,0.1159896784235031
4.45,0.41943210910060413,0.4718347425424023,0.08231366900503582,0.05734956953336964,1.118069693346017,0.015563983405676288,-0.026228443492330156,0.08761522318517813,-0.020271317587401572,0.005652331901193093,0.012788763006131468,-0.1491276573267373,-0.12288221332669604,1.1229681064807722,,,,,,,,textured_floor,444.5552967022619,1,0.027437715845134783,-0.02806553872473641
4.46,0.4202518269206003,0.4724037858852784,0.08197178199961623,0.05690433428760888,1.1179744801107367,0.015392275746296343,-0.026173754148233218,0.08779479346060749,-0.013520784027242987,0.0012917716249727816,0.01780112536486178,0.054458691597619555,-0.09919369296372478,1.1289699148928753,,,,,,,,textured_floor,434.4686733237711,1,0.08027783793593135,-0.009550698758764159
4.47,0.421068132132339,0.4729683669951431,0.08163052117386853,0.056458110986470925,1.1178795981895684,0.015216363638362308,-0.02611853925164387,0.08797424915755278,-0.018470852969942223,0.0015346898853515452,0.019400156612828394,-0.05737577227210928,-0.12015798108513659,1.1000873354297864,,,,,,,,textured_floor,458.3594445648998,1,0.14647353578288153,0.05993547133910938
4.48,0.42188103123984627,0.47352847607247966,0.08128991075072392,0.05601090773366077,1.1177850606437327,0.015036239274438533,-0.026062825994143266,0.08815359004181153,-0.019106226329652056,0.00015182788874788886,0.017692875924984093,0.058375501624226896,-0.12509388420442924,1.1095178899168532,0.04,-0.003435756924251763,0.0030033873256726704,-0.0007642490531860822,6.073115549915554e-06,0.0007077150369993638,217.3161778604036,textured_floor,440.23011466994166,1,0.04685744249810364,0.12815784234288866
4.49,0.42269053098814363,0.4740841033990639,0.08094997482973396,0.05556273265842267,1.117690880494592,0.014851896053205247,-0.02600664149187791,0.08833281587933099,-0.014404784234290743,0.0016972321413868553,0.015546843464908894,-5.447079005015121e-05,-0.017490536376018287,1.1092558987204661,,,,,,,,textured_floor,455.61933489843057,1,0.015723733052746103,0.033708074676988706
4.5,0.4234966383619974,0.4746352393382171,0.08061073738537634,0.05511359391532254,1.1175970707228173,0.014663328584215294,-0.02595001277922503,0.08851192643620867,-0.0227272208006091,0.006016136714413429,0.019773157562955244,-0.041145970600592885,-0.07740655827550544,1.139810173558822,,,,,,,,textured_floor,428.09720135476186,1,0.07575753236049787,-0.07820343954147492
4.51,0.4242993605846511,0.47518187433505743,0.08027222226537128,0.05466349968403053,1.1175036442675585,0.014470532692302309,-0.02589296680248208,0.08869092147869248,-0.028431863322556095,0.004514181565211484,0.022955014854547467,-0.002680819576596393,0.11200130974648104,1.114257819412026,,,,,,,,textured_floor,452.0521553539032,1,0.1892055857218436,0.10970032559051164
4.5200000000000005,0.42509870511654113,0.4757239989167485,0.07993445318900709,0.05421245816910243,1.1174106140256168,0.014273505421638358,-0.025835530413581446,0.08886980077318107,-0.023325849228537213,0.004682336770875032,0.014800942918970788,0.12557258391182538,0.04544882185292913,1.1288494570932963,0.04,-0.004253446605428214,0.0033106590054934972,-0.0009330339691414885,0.00018729347083500127,0.0005920377167588316,198.68917705048753,textured_floor,459.3578962861973,1,0.11023933261043865,-0.10807290846598637
4.53,0.4258946796539959,0.47626160369274606,0.07959745374547607,0.053760477599760326,1.1173179928506194,0.014072245039440096,-0.025777730363832053,0.08904856408622419,-0.019369362761633396,0.004600203321861373,0.016678490456295658,0.1357268722749188,0.050091206013304315,1.1181859646804466,,,,,,,,textured_floor,455.2765886163567,1,-0.010964284355148526,0.027720565989843394
4.54,0.4266872921279181,0.47679467935504277,0.07926124739222026,0.05330756622967245,1.1172257935521979,0.013866751039321983,-0.02571959329768887,0.08922721118452291,-0.021759090838575416,0.012920201364242653,0.028831457840408636,-0.024801860378527114,-0.0010453208227054686,1.113874990545719,,,,,,,,textured_floor,463.3881144613947,1,0.16061682371838878,0.10435919179216091
4.55,0.42747655070245094,0.47732321667841004,0.07892585745328755,0.05285373233673232,1.1171340288951686,0.013657024144295635,-0.0256611457465519,0.08940574183493001,-0.02742595497572633,0.001310238159454252,0.019010701648700026,-0.01745552965116306,-0.08865266020352228,1.0970502967724114,,,,,,,,textured_floor,459.6824096738656,1,0.054078179696114975,0.10200199715523271
4.5600000000000005,0.4282624637736279,0.4778472065206385,0.07859130711769799,0.05239898422283737,1.117042711598717,0.013443066309414211,-0.025602414122596014,0.08958415580445023,-0.017542932886320414,0.0009096784170287489,0.012768323597177621,0.05591235180445543,-0.007102115362345528,1.090398040566373,0.04,-0.002293908350551594,0.004431990512098187,-0.0007017173154528166,3.6387136681149955e-05,0.0005107329438871048,226.73564821157566,textured_floor,454.48824682617493,1,0.06456641511222834,-0.043173035887093536
4.57,0.42904503996800614,0.47836663982277516,0.07825761943782064,0.05194333021366644,1.1169518543355823,0.013224880724061102,-0.025543424712632733,0.08976245286024054,-0.021375736992287266,0.0025288321592284602,0.015913517947935062,-0.09775349796220816,-0.08291684673024391,1.1138577012571647,,,,,,,,textured_floor,462.69016789507236,1,0.0009254750764887132,0.10999140047237363
4.58,0.42982428814128376,0.4788815076093597,0.07792481732776091,0.051486778658456744,1.1168614697312487,0.01300247181388171,-0.02548420367200557,0.08994063276961058,-0.020895715306294426,0.005644805367054564,0.014784438825670172,-0.003366424233983069,0.0753276167048924,1.1146358004557941,,,,,,,,textured_floor,444.3936339999198,1,0.08682461190091269,0.13780998456917387
4.59,0.43060021737690135,0.4793918009886576,0.07759292356175826,0.05102933792978024,1.116771570363137,0.012775845242358135,-0.025424777018520042,0.09011869530002278,-0.02119475405366086,0.008010737530139903,0.019321945349295114,-0.031990218179315195,-0.02283574169436737,1.1055670819869223,,,,,,,,textured_floor,457.81917544362904,1,-0.039656165066701304,0.09449043405269494
4.6000000000000005,0.4313728369846273,0.47989751115289075,0.07726196077259526,0.050571016423318876,1.1166821687597996,0.012545007912025823,-0.025365170626409736,0.09029664021909288,-0.02848796083471221,0.008442690364550745,0.019019508425886456,-0.004715380923381234,-0.034272275088723145,1.1208306615551433,0.04,-0.00318615590919935,0.0025314318205979566,-0.0011395184333884885,0.00033770761458202977,0.0007607803370354582,224.82589377776827,textured_floor,450.32670494128706,1,0.009667047741495766,0.040057691453487164
4.61,0.43214215649912746,0.48039862937846717,0.076931951450017,0.05011182255763977,1.1165932774001197,0.012309967965331882,-0.025305410220339865,0.09047446729458992,-0.022502140678849307,0.009761016113502986,0.015230855026398529,-0.09640211476793364,-0.045177686325613156,1.148015222105276,,,,,,,,textured_floor,477.75922067577704,1,0.11340878448054055,0.08221867269684953
4.62,0.4329081856785191,0.48089514702620684,0.07660291793916185,0.049651764773968966,1.1165049087125127,0.012070734785134478,-0.02524552136944926,0.09065217629443693,-0.02050263339162456,0.005561081481196194,0.025190228567701173,-0.15680032107736191,0.08379603757390916,1.140860711893876,,,,,,,,textured_floor,454.10242739297234,1,0.08420393152358113,0.009526576688577003
4.63,0.4336709345029091,0.4813870555415665,0.07627488243900284,0.04919085153596492,1.1164170750741307,0.01182731899484323,-0.025185529481432566,0.09082976698671096,-0.019988875425224657,0.004417794159659617,0.018093675563054787,-0.19537366074986814,-0.17020646001323247,1.118121893909505,,,,,,,,textured_floor,430.7180974806776,1,0.031048019585830415,0.11784898637879104
4.64,0.4344304131729171,0.48187434645486144,0.07594786700080086,0.0487290913294914,1.1163297888100705,0.011579732458200332,-0.025125459796663523,0.09100723913964343,-0.022081482506992198,0.012543447733400827,0.015918356600809848,-0.11882354632733057,0.09147605917830631,1.1185504258001608,0.04,-0.0017452007797608311,0.0018819900460345697,-0.0008832593002796879,0.000501737909336033,0.000636734264032394,220.19158663235743,textured_floor,453.79549962215566,1,0.06430685683377504,0.14396433326586913
4.65,0.43518663210818276,0.48235701138148535,0.07562189352656867,0.048266492662389276,1.116243062192586,0.01132798827870235,-0.025065337382360733,0.09118459252162049,-0.023329064342513094,-0.005123200014475653,0.012844900964313295,-0.06602245303571827,-0.07055918003612771,1.1271925150584494,,,,,,,,textured_floor,435.731734318107,1,0.11745462897868214,0.026778470014037187
4.66,0.4359396019458582,0.48283504202212785,0.07529698376754676,0.047803064064248085,1.1161569074403022,0.011072100798662709,-0.025005187126797314,0.09136182690118329,-0.03274481909845378,0.0062662185300412345,0.014138414591919606,-0.05267716618642149,-0.16823807422043435,1.121184741541886,,,,,,,,textured_floor,460.92733966236244,1,0.0982710416633158,0.09871513826311248
